Topic	PC	Keywords	Text	label	tweet
1.0	0.0892	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['iniciar', 'particular', 'reflexion', 'miercoles', 'ceniza', 'compartir', 'valioso', 'llamada', 'detener', 'valorar', 'servir', 'vida']	@user85	Hoy se ha iniciado un tiempo particular para la reflexión con el miércoles de ceniza. Tanto para quienes lo viven (vivimos) desde la fe, como para quien no la comparte es una valiosa llamada a detenerse y valorar en qué modo cada uno sirve con su vida al bien de los otros.
1.0	0.1585	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['enhorabuena', 'medalla', 'oro', 'maximo', 'distincion', 'reconocer', 'contribucion', 'crecimiento', 'progreso', 'comunidad', 'participar', 'entrega', 'galardon', 'marco', 'aniversario', 'estatuto', 'autonomia']	@user85	Enhorabuena a la @user por la Medalla de Oro de las @user , máxima distinción que reconoce su contribución al crecimiento y progreso de la Comunidad . Hoy he participado en la entrega de este galardón en el marco del 35 aniversario de nuestro Estatuto de Autonomía.
1.0	0.108	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['salamanca', 'accesible', 'comodo', 'verde', 'visitar', 'obra', 'acceso', 'entorno', 'parque', 'garrido', 'anunciar', 'renovacion', 'acera', 'avenida', 'saavedro', 'fajardo', 'carretera', 'bejar', 'acceso', 'sur']	@user85	🚧 Seguimos mejorando #Salamanca para hacerla más accesible, cómoda y verde. Hemos visitado las obras de los accesos al entorno del Parque de Garrido y hemos anunciado la renovación de las aceras de avenida Saavedra y Fajardo, en la carretera de Béjar, para mejorar el acceso sur
13.0	0.1207	partido, votar, derecha, politico, voto, eleccion, ganar, izquierda, gobernar, cataluña, mayoria, pacto, campaña, favor, oposicion, catalan, elegir, pactar, juez, electoral	['pge', 'gobierno', 'socialista', 'ataque', 'directo', 'clase', 'medias', 'traer', 'gasto', 'publico', 'paro', 'impuesto', 'frente', 'dialogar', 'romper', 'españa', 'candidato', 'sinonimo', 'estabilidad', 'eficacia', 'experiencia']	@user85	Los #PGE del Gobierno socialista son un ataque directo a las clases medias y sólo traen gasto público, paro y más impuestos. . Frente a un [POLITICAL_PARTY] que sólo dialoga con los que quieren romper España, el [POLITICAL_PARTY] y sus candidatos son sinónimo de estabilidad, eficacia y experiencia. #CyL
0.0	0.1235	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['castilla', 'comunidad', 'españa', 'subir', 'paro', 'tendencia', 'conjunto', 'impulsar', 'empleo', 'calidad', 'incertidumbre', 'bloqueo', 'gobierno', 'nacion']	@user85	Castilla y León, única Comunidad de España en la que no subió el #paro en agosto. La tendencia es mejor que en el conjunto del país, pero tenemos que seguir trabajando para impulsar más empleo y de mayor calidad ante la incertidumbre y el bloqueo del Gobierno de la Nación.
13.0	0.1405	partido, votar, derecha, politico, voto, eleccion, ganar, izquierda, gobernar, cataluña, mayoria, pacto, campaña, favor, oposicion, catalan, elegir, pactar, juez, electoral	['votar', 'convencimiento', 'estabilidad', 'crecimiento', 'españa', 'participacion', 'alto', 'jornada', 'especial', 'interventor', 'apoderado', '[P][P]']	@user85	Ya he votado con el convencimiento de qué hoy es un día muy importante para la estabilidad y crecimiento de España. Espero que en CyL la participación sea muy alta. Gracias a todos los que hacen posible esta jornada y en especial a los interventores y apoderados del 🅿️🅿️.
7.0	0.1854	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['decretar', 'luto', 'testimonio', 'dolor', 'señal', 'duelo', 'respeto', 'solidaridad', 'fallecimiento', 'vecino', 'trasladar', 'cariño', 'condolencia', 'despedir', 'familiar', 'deseado']	@user85	⚫️ He decretado luto en #CyL como testimonio del dolor y en señal de duelo, respeto y solidaridad ante el fallecimiento de nuestros vecinos por #COVID19. Quiero trasladar mi cariño y condolencias a todos aquellos que no han podido despedir a sus familiares como hubiesen deseado.
13.0	0.1221	partido, votar, derecha, politico, voto, eleccion, ganar, izquierda, gobernar, cataluña, mayoria, pacto, campaña, favor, oposicion, catalan, elegir, pactar, juez, electoral	['ruedo', 'arrimar', 'toro', 'partido', 'gritar', 'tendido', 'experiencia', 'equipo', 'actitud', 'lider', 'ganar', 'eleccion', 'demostrar']	@user85	Mientras el [POLITICAL_PARTY] está en el ruedo arrimándose al toro, otros partidos gritan desde el tendido diciendo qué es lo que hay que hacer. Tenemos la experiencia, el equipo, la actitud y el líder necesario para ganar las elecciones y el 10 de noviembre Pablo Casado lo va a demostrar.
13.0	0.1361	partido, votar, derecha, politico, voto, eleccion, ganar, izquierda, gobernar, cataluña, mayoria, pacto, campaña, favor, oposicion, catalan, elegir, pactar, juez, electoral	['actuar', 'trilero', 'politico', 'negociar', 'gobierno', 'españa', 'experto', 'nombre', 'conflicto', 'politico', 'cataluña', 'pretender', 'ptes', 'ccaa']	@user85	Pedro Sánchez actúa como un trilero político:. Negocia el Gobierno 🇪🇸 con los que no creen en España. . Es un experto en NO llamar a las cosas por su nombre, como cuando habla de “conflicto político” con Cataluña. . Y pretende utilizar a los ptes de las CCAA para hablar con Torra
1.0	0.1429	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['venancio', 'blanco', 'medalla', 'oro', 'salamanca', 'artista', 'permanecer', 'memoria', 'colectivo', 'traves', 'obra', 'autor', 'universal', 'corazon', 'condolencia', 'querido', 'cultura', 'arte']	@user85	⚫️Nos ha dejado Venancio Blanco, Medalla de Oro de la Ciudad de #Salamanca. Este gran artista permanecerá para siempre en nuestra memoria colectiva a través de su obra. Un autor universal con gran corazón. Mis condolencias a sus seres queridos y al mundo de la cultura y el arte
0.0	0.1387	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['turismo', 'sector', 'estrategico', 'capacidad', 'empleo', 'calidad', 'pegar', 'territorio', 'experiencia', 'demostrar', 'sector', 'fijar', 'poblacion', 'rural', 'convertir', 'referente', 'turismo', 'interior', 'calidad', 'fitur']	@user85	El turismo es un sector estratégico con capacidad de crear empleo de calidad y pegado al territorio. . Nuestra experiencia nos ha demostrado que es un sector que fija población en el mundo rural y ha convertido a #CyL en un referente en turismo de interior y de calidad. #Fitur2019
12.0	0.118	politica, publico, educacion, servicio, forma, institucion, programa, sanidad, sistema, comun, jugar, realidad, explicar, falta, recurso, clase, calidad, dedicar, ciencia, privado	['firme', 'compromiso', 'sanidad', 'publico', 'defender', 'dialogo', 'servicio', 'recibir', 'cauce', 'permanente', 'profesion', 'medico', 'reunir', 'representante', 'consejo', 'colegio', 'medico', 'castilla']	@user85	Tenemos un firme compromiso con la #sanidad pública y defendemos el diálogo para mejorar el servicio que reciben las personas, por lo que crearemos un cauce permanente con la profesión médica. Me he reunido con representantes del Consejo de Colegios de Médicos de Castilla y León
8.0	0.2061	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['mujer', 'sufrir', 'luchar', 'cancer', 'mama', 'padecer', 'vida', 'iluminar', 'rosa', 'teatro', 'liceo', 'fuente', 'puerta', 'zamoro', 'salamanca', 'cancer', 'mama', 'mundial', 'cancer', 'mama']	@user85	Por ellas, por todas las mujeres que han sufrido o están luchando contra el cáncer de mama, por aquéllas que lo padecerán a lo largo de su vida, iluminamos de rosa el Teatro Liceo y la fuente de la Puerta Zamora, en #Salamanca. #CáncerDeMama #DíaMundialContraElCáncerDeMama
3.0	0.0994	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['mantener', 'linea', 'colaboracion', 'coordinacion', 'lucha', 'informar', 'alcalde', 'capital', 'reunion', 'comite', 'experto', 'velar', 'cumplimiento', 'medida', 'esfuerzo']	@user85	Mantenemos la línea de colaboración y coordinación en la lucha contra la #COVID19. Hoy he informado a los alcaldes de las capitales de #CyL de la reunión con el Comité de Expertos y les he pedido que sigan velando por el cumplimiento de las medidas. Gracias por el esfuerzo.
10.0	0.1431	derecho, ley, social, cumplir, justicia, igualdad, aprobar, paso, lucha, real, garantizar, avanzar, sociedad, seguridad, vivienda, historico, pension, dadania, lograr, proteccion	['proyecto', 'apuesta', 'empleo', 'impuesto', 'justo', 'ayuda', 'vivienda', 'rural', 'impulso', 'banda', 'ancho', 'objetivo', 'joven', 'emprender', 'castilla', 'lograr', 'igualdad', 'real', 'hombre', 'mujer']	@user85	Mi proyecto para @user apuesta por más empleo, impuestos justos, ayudas. para la vivienda en el mundo rural y el impulso de la banda ancha. Mi objetivo es que los jóvenes puedan trabajar y emprender en Castilla y León y lograr la igualdad real entre hombres y mujeres.
9.0	0.1399	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['cyl', 'contribuir', 'lucha', 'cambio', 'climatico', 'productora', 'nacional', 'energia', 'limpio', 'importancia', 'agricultura', 'ganaderia', 'doble', 'media', 'españa', 'campo', 'merecer', 'futuro', 'desarrollo', 'exigente', 'pac']	@user85	#CYL contribuye como nadie a la lucha contra el cambio climático. Es la primera productora nacional de energías limpias y la importancia de la agricultura y ganadería es el doble que en la media de España. Nuestro campo merece un futuro de desarrollo. Seremos exigentes con la PAC
1.0	0.1652	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['salamanca', 'aplaudir', 'mostrar', 'admiracion', 'artista', 'isabel', 'villar', 'entrega', 'medalla', 'oro', 'enhorabuena', 'asociacion', 'presidenta', 'magdaleno', 'hernandez', 'mediero', 'pintora', 'salmantino', 'isabel', 'villar']	@user85	#Salamanca aplaude y muestra su admiración por @user y la artista Isabel Villar con la entrega de la Medalla de Oro de la Ciudad. ¡Enhorabuena a esta asociación, a su presidenta Magdalena Hernández Mediero, y a la pintora salmantina Isabel Villar! Dos ejemplos a seguir.
7.0	0.1361	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['joaquin', 'santo', 'ana', 'abuelo', 'pandemia', 'sufrir', 'vencer', 'devolver', 'amor', 'sacrificio', 'prudencia', 'responsabilidad', 'individual']	@user85	San Joaquín y Santa Ana, Día de los Abuelos. Los que no se quedaron nada para darnos lo mejor. En estos meses de pandemia han sido los que más han sufrido. Aún no hemos vencido a la COVID19, devolvámosles tanto amor y sacrificio con prudencia y responsabilidad individual.
2.0	0.115	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['carta', 'enviar', 'presidente', 'reunion', 'leal', 'defensa', 'recordar', 'mEUR', 'reforma', 'financiacion', 'multilateral', 'privilegio']	@user85	En la carta que he enviado al presidente Sánchez le pido,de nuevo,una reunión para hablar de #CyL,que siempre será leal en la defensa de 🇪🇸. Le he recordado que aún nos debe 142M€ y que tenemos que hablar de una reforma de la financiación multilateral y sin privilegios de nadie.
7.0	0.0977	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['emotivo', 'homenaje', 'valladolid', 'afiliado', 'veterano', 'castellano', 'leones', 'confiar', 'partido', 'luchar', 'empleo', 'pension', 'estabilidad', 'tierra', 'defender', 'pueblo']	@user85	Emotivo homenaje, en #Valladolid, a nuestros afiliados más veteranos. Gracias a ellos y a los miles de castellanos y leoneses que confían en @user. 👉🏻Somos el Partido que lucha por el empleo y las pensiones, que da estabilidad a esta tierra y que defiende nuestros pueblos
9.0	0.1669	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['epa', 'tasa', 'paro', 'suponer', 'creacion', 'empleo', 'paro', 'bajar', 'reducir', 'punto', 'frente', 'media', 'españa', 'tasa', 'nacional', 'punto']	@user85	Según la #EPA, #CyL acabó 2018 con una tasa de paro del 11,21%. Esto supone la creación de 25.000 empleos, el paro bajó en 28.300 personas, reduciéndose en 2,5 puntos, frente al 2,10% de la media de #España. La tasa nacional es del 14,45% y es 3,24 puntos mayor que la de #CyL.
1.0	0.1233	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['unido', 'torno', 'lealtad', 'institucional', 'compromiso', 'sincero', 'ilusion', 'presidente', 'afiliado', 'renovar', 'servir', 'español', 'abajo', 'rincon', 'tierra']	@user85	.@user va a estar unido en torno a @user con lealtad institucional, compromiso sincero e ilusión. Es mi presidente y el de todos los afiliados de @user. Nos hemos renovado para servir mejor a los españoles desde abajo, desde todos los rincones de esta tierra
0.0	0.1349	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['turismo', 'congreso', 'prioridad', 'impulsar', 'economia', 'generar', 'oportunidad', 'distinguir', 'embajador', 'salamanca', 'convention', 'bureau', 'destacar', 'labor', 'promocion', 'sede', 'congreso', 'reunion']	@user85	El turismo de congresos es una de nuestras prioridades porque impulsa la economía y genera oportunidades. Hoy hemos distinguido a 10 nuevos “Embajadores de Salamanca Convention Bureau” que destacan por su labor en la promoción de la ciudad como sede de congresos y reuniones
12.0	0.1357	politica, publico, educacion, servicio, forma, institucion, programa, sanidad, sistema, comun, jugar, realidad, explicar, falta, recurso, clase, calidad, dedicar, ciencia, privado	['orgulloso', 'castilla', 'mimar', 'pueblo', 'calidad', 'vida', 'pueblo', 'apostar', 'empleo', 'servicio', 'calidad', 'acceso', 'pleno', 'tecnologia', 'isidro']	@user85	Estoy orgulloso de vivir en Castilla y León, que quiere y mima a las personas que viven en sus pueblos. Queremos la misma calidad de vida en los pueblos que en las ciudades. Para ello, apostamos por más empleo, servicios de calidad y acceso pleno a Nuevas Tecnologías #SanIsidro
9.0	0.1237	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['gobierno', 'asfixiar', 'comunidad', 'autonomo', 'deber', 'castellano', 'leones', 'EUR', 'iva', 'paciencia', 'reclamar', 'judicialmente', 'dinero', 'cyl', 'desayuno']	@user85	El Gobierno de Pedro Sánchez está asfixiando a las Comunidades Autónomas. Debe a todos los castellanos y leoneses 142M € del IVA. Se nos acabó la paciencia y reclamaremos judicialmente este dinero que es de todas las personas de #CYL, como he dicho en el desayuno de @user
7.0	0.1319	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['vida', 'aliste', 'borrar', 'sonrisa', 'frenar', 'lucha', 'defensa', 'libertad', 'fallecer', 'enorme', 'vacio', 'vida', 'fortaleza', 'admirar', 'cariño', 'familia']	@user85	En 1995 ETA se llevó muchas cosas en la vida de Juan José Aliste pero no consiguió borrar su sonrisa ni frenar su lucha en la defensa de la libertad en 🇪🇸 Hoy ha fallecido y nos deja un enorme vacío. Ha sido ejemplo de vida y fortaleza que todos admiramos.Mi cariño a su familia.
8.0	0.1522	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['lucha', 'violencia', 'machista', 'prioridad', 'gobierno', 'castilla', 'rotundo', 'condena', 'asesinato', 'vecina', 'localidad', 'palentino', 'pared', 'nava', 'cariño', 'apoyo', 'familiar', 'amigo', 'violencia', 'genero']	@user85	La lucha contra la violencia machista es una prioridad para el Gobierno de Castilla y León. Mi rotunda condena al asesinato de una vecina de la localidad palentina de Paredes de Nava. Todo mi cariño y apoyo a sus familiares y amigos. . #ViolenciaDeGénero
0.0	0.1436	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['hosteleria', 'sector', 'estrategico', 'mayoria', 'gobierno', 'abandonar', 'establecer', 'medida', 'seguridad', 'necesitar', 'fuerza', 'ampliar']	@user85	La hostelería y el comercio son sectores importantes y estratégicos en la mayoría de ciudades de #CyL. El Gobierno de Sánchez no les puede abandonar, tiene que establecer medidas claras de seguridad. . Y se necesita que los ERTEs de fuerza mayor se amplíen.
0.0	0.1419	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['aprobar', 'modificacion', 'normativa', 'consejo', 'gobierno', 'beneficiario', 'renta', 'garantizado', 'cobrar', 'ingreso', 'minimo', 'vital', 'gobierno', 'españa', 'perder', 'dinero', 'compensar', 'ayuda', 'familia']	@user85	Hemos aprobado una modificación normativa en el Consejo de Gobierno de @user para que los beneficiarios de la Renta Garantizada de #CyL que pasan a cobrar el Ingreso Mínimo Vital del Gobierno de España no pierdan dinero. Hasta hoy hemos compensado con ayudas a más de 450 familias
7.0	0.1165	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['amanecer', 'jueves', 'radio', 'coche', 'llamada', 'pavor', 'voz', 'entrecortado', 'apuntar', 'sueño', 'tremendo', 'dramatico', 'realidad', 'compromiso', 'libertad', 'victima', 'terrorismo']	@user85	Amanecía el jueves. Escuchaba la radio del coche y empezaban a entrar llamadas de gente que con pavor y voz entrecortada, apuntaban lo q parecía un sueño y luego una tremenda y dramática realidad. Nuestro compromiso con la libertad y las víctimas del terrorismo. Siempre a su lado
12.0	0.1162	politica, publico, educacion, servicio, forma, institucion, programa, sanidad, sistema, comun, jugar, realidad, explicar, falta, recurso, clase, calidad, dedicar, ciencia, privado	['apostar', 'fuerza', 'agricultor', 'ganadero', 'acordar', 'organizacion', 'agrario', 'asociacion', 'ganadero', 'vacuno', 'cyl', 'creacion', 'grupo', 'objetivo', 'avanzar', 'materia', 'sanidad', 'animal']	@user85	Vamos a seguir apostando con fuerza por nuestros agricultores y ganaderos. . Hemos acordado con las organizaciones agrarias y diversas asociaciones ganaderas de vacuno de #CYL la creación de un grupo de trabajo. El objetivo es mejorar y avanzar en materia de sanidad animal.
0.0	0.1694	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['evolucion', 'epidemiologico', 'obligar', 'intensificar', 'medida', 'virus', 'amortiguar', 'impacto', 'economico', 'gobierno', 'central', 'actuar', 'ampliacion', 'erte', 'carencia', 'credito', 'ico', 'proteccion', 'autonomo']	@user85	La evolución epidemiológica nos obliga a intensificar las medidas contra el virus, pero hay que amortiguar su impacto económico. En #CyL lo estamos haciendo y el Gobierno central debe actuar ya: ampliación de los ERTE, de la carencia de créditos ICO y de la protección a autónomos
9.0	0.1027	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['vicente', 'herrero', 'experiencia', 'gestion', 'eficaz', 'servicio', 'publico', 'junta', 'castilla', 'modelo', 'exito', 'cimentar', 'proyecto', 'renovado', 'españa', 'centro', 'castilla']	@user85	Gracias Juan Vicente Herrera. Tu experiencia en la gestión eficaz de los Servicios Públicos ha llevado a la Junta de Castilla y León a ser un modelo de éxito. Desde ahí cimiento mi proyecto renovado para toda España que tiene en el centro a Castilla y León y sus gentes.
2.0	0.1429	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['punto', 'castilla', 'bastar', 'gobierno', 'socialista', 'alzar', 'voz', 'defensa', 'unidad', 'españa', 'constitucion', 'garantia', 'conservar', 'conseguido', 'democracia', 'unido', 'españa']	@user85	Venimos desde todos los puntos de Castilla y León para decir basta al Gobierno socialista y para alzar la voz en defensa de la unidad de España y de la Constitución. Somos la garantía para conservar todo lo conseguido en 40 años de democracia. #CyL #UnidosPorEspaña 🇪🇸
7.0	0.1184	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['visita', 'azucarera', 'bañeza', 'leonesp', 'guardar', 'silencio', 'fallecido', 'pandemia', 'luto', 'sumar', 'nacion', 'unido', 'dolor', 'respeto', 'esperanza']	@user85	Durante mi visita a la Azucarera de #LaBañeza en #leonesp hemos guardado un minuto de silencio por todos los fallecidos durante esta pandemia. En #CyL llevamos de luto desde el pasado 3 de abril,hoy se suma el resto de la Nación.Un país unido en el dolor,el respeto y la esperanza
2.0	0.1518	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['feliz', 'fuerza', 'armado', 'emocionar', 'recordar', 'jura', 'bandera', 'foto', 'alcalde', 'salamanca', 'reiterar', 'nombre', 'tod', 'salmantin', 'fidelidad', 'bandera', 'simbolo', 'unidad', 'españa']	@user85	¡Feliz día de las Fuerzas Armadas! Todavía me emociono cuando recuerdo mi jura de bandera en abril de 1991. En esta foto, como alcalde de Salamanca, reiteraba en nombre de tod@s los salmantin@s, nuestra fidelidad a la bandera como símbolo de la unidad de España 🇪🇸 #DIFAS19
0.0	0.1114	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['empresa', 'angel', 'reorientar', 'produccion', 'dedicado', 'diseño', 'moda', 'fabricar', 'batas', 'mascarilla', 'sanitario', 'objetivo', 'evitar', 'empleado', 'empresa', 'productora', 'epis', 'orgullo', 'tierra']	@user85	La empresa “Ángel Iglesias” reorientó su producción, dedicada a diseño y moda, a fabricar batas y mascarillas sanitarias, con el objetivo de evitar en lo posible ERTEs a sus empleados. Junto a ella, muchas empresas de CyL son productoras de Epis. Son un orgullo para esta tierra
4.0	0.106	gobierno, españa, español, pagar, impuesto, luz, subir, mocion, precio, bajar, fiscal, censura, mentir, iva, mascarilla, exigir, proponer, anunciar, subida, progresista	['defender', 'empleo', 'central', 'termico', 'mineria', 'izquierda', 'importar', 'perdida', 'palencia', 'subida', 'luz', 'españa', 'cierre', 'termico', 'consejo', 'direccion']	@user85	El @user es el único que defiende el empleo de las centrales térmicas y la minería. A la izquierda no le importa la pérdida de trabajo en #Palencia y #León y la subida de la luz un 15% en toda España por el cierre de las térmicas. Hoy, con el Consejo de Dirección de @user
4.0	0.1261	gobierno, españa, español, pagar, impuesto, luz, subir, mocion, precio, bajar, fiscal, censura, mentir, iva, mascarilla, exigir, proponer, anunciar, subida, progresista	['plan', 'postalarma', 'proteger', 'combatir', 'pandemia', 'responder', 'rebrote', 'reclamar', 'gobierno', 'criterio', 'reparto', 'fondo', 'extraordinario', 'penalizar', 'españa', 'interior', 'bajar', 'iva', 'hosteleria']	@user85	CyL tendrá su plan para la postalarma para proteger a las personas,combatir la pandemia y responder a posibles rebrotes. He reclamado al Gobierno:. 👉🏻Que cambie los criterios de reparto del fondo extraordinario que penalizan a la España interior. 👉🏻Que baje el IVA de la hostelería
12.0	0.1727	politica, publico, educacion, servicio, forma, institucion, programa, sanidad, sistema, comun, jugar, realidad, explicar, falta, recurso, clase, calidad, dedicar, ciencia, privado	['curso', 'escolar', 'continuar', 'apostar', 'esfuerzo', 'sistema', 'educativo', 'españa', 'ayudar', 'alumno', 'plan', 'refuerzo', 'apoyar', 'profesor', 'clase', 'traves', 'tecnologia']	@user85	El curso escolar continuará en #CyL. Siempre hemos apostado por el esfuerzo y por eso tenemos uno de los mejores sistemas educativos de España. 👉🏻Ayudaremos a alumnos con un plan de refuerzo. 👉🏻Apoyaremos a los profesores para que sigan dando clase a través de nuevas tecnologías.
2.0	0.1078	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['despreciar', 'rural', 'votar', 'mocion', 'destinar', 'mmEUR', 'presupuestado', 'gobierno', 'banda', 'ancho', 'pueblo', 'españa', 'defender', 'pueblo']	@user85	El [POLITICAL_PARTY] desprecia otra vez al mundo rural, votando NO a una Moción del @user, que pedía destinar más de 500 MM€ presupuestados por el Gobierno de Rajoy para llevar la banda ancha a todos los pueblos de #España 🇪🇸. Volvemos a quedarnos solos defendiendo a nuestros #pueblos.
3.0	0.1423	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['frenar', 'comunidad', 'españa', 'test', 'rapido', 'habitante', 'media', 'nacional', 'pcr', 'luchar', 'virus']	@user85	Desde @user seguimos trabajando para frenar a la #COVID19. Somos la Comunidad de #España que más test rápidos hace por cada 1.000 habitantes y estamos por encima de la media nacional en PCR. Es muy importante que todos sigamos poniendo de nuestra parte para luchar contra el virus
6.0	0.1272	congreso, acuerdo, presidente, comision, ministro, europeo, europa, pleno, presentar, diputado, fondo, grupo, ministra, gobierno, propuesta, reunion, mesa, consejo, control, portavoz	['perder', 'juego', 'salud', 'vida', 'aprobar', 'consejo', 'gobierno', 'extraordinario', 'marco', 'accion', 'acordado', 'ccaa', 'gobierno', 'martes', 'reunir', 'alcalde', 'cyl', 'iniciativa', 'union', 'covid']	@user85	No hay tiempo que perder cuando está en juego la salud y la vida de las personas. Hoy hemos aprobado en Consejo de Gobierno extraordinario el marco de acción acordado ayer entre CCAA y Gobierno. El martes nos reuniremos con alcaldes de #CYL . Iniciativa y unión contra la #COVID
0.0	0.1147	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['gobierno', 'apuesta', 'politica', 'energetico', 'radical', 'suponer', 'cierre', 'termico', 'mina', 'subida', 'luz', 'perdida', 'empleo', 'castillay', 'brazo', 'cruzado', 'defender', 'empleo']	@user85	El Gobierno del [POLITICAL_PARTY] apuesta por una política energética radical que supondrá el cierre de las térmicas y las minas, la subida de la luz y la pérdida de muchos empleos en #CastillayLeón, pero no nos quedaremos de brazos cruzados. En el @user defenderemos cada #empleo.
1.0	0.1705	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['triste', 'musica', 'zamorano', 'jesu', 'premio', 'principe', 'asturia', 'arte', 'medalla', 'merito', 'bello', 'arte', 'prestigioso', 'director', 'orquesta', 'español']	@user85	⚫Hoy es un día triste para el mundo de la #música. Nos ha dejado el zamorano Jesús López Cobos, Premio Príncipe de Asturias de las Artes y Medalla al Mérito de las Bellas Artes y uno de los más prestigiosos e importantes directores de orquesta españoles. DEP
